actual_price,nn_pred,xgb_pred
28.0,26.115606,27.928007
3.75,3.6974506,3.6812046
3.5,3.9636652,3.5666142
2.5,2.9662232,2.5083966
3.0,3.209851,2.9477835
4.25,4.240167,4.187941
2.5,3.093217,2.57084
4.0,3.6594024,3.921816
3.0,3.162363,2.97099
3.75,3.7185528,3.6807423
2.2,2.8594072,2.231974
0.8,0.9931214,0.80452645
2.0,2.6926029,2.0218124
3.25,3.580585,3.4298296
8.95,9.7974415,9.03277
3.5,3.5731194,3.4928155
2.5,2.9518948,2.507822
3.0,3.0722802,2.9556315
2.0,2.6979837,2.0218124
4.25,4.213483,4.1976256
3.0,3.240182,2.9959803
3.5,3.8336582,3.5649898
2.0,2.676797,2.0245647
2.0,2.6911325,2.0218124
3.75,3.7846348,3.6814795
2.0,2.6734557,2.0218124
4.5,4.440385,4.446888
2.5,3.0743594,2.5644746
2.5,2.972886,2.540504
0.8,1.0002738,0.80410784
3.0,3.0552685,2.9703915
2.2,3.094252,2.2381716
2.5,2.9755692,2.5348635
2.5,3.1609707,2.5409389
3.0,3.4657543,3.0574403
8.95,9.110437,8.952529
3.25,3.5494545,3.2411168
2.5,3.177214,2.5425391
4.5,4.4267797,4.446558
2.5,3.0715616,2.566618
2.5,2.9894323,2.5432606
4.5,4.411695,4.4465513
3.0,3.0777502,2.954167
2.5,2.973157,2.5099986
4.25,4.2095957,4.1972327
2.5,2.9765768,2.5418882
3.0,3.7106576,3.02466
3.0,3.3618062,3.0570476
3.5,3.56997,3.4448903
3.0,3.0709724,2.971408
22.5,20.61497,22.437881
2.1,2.5901055,2.7386599
4.0,3.71414,3.9181035
3.75,3.7402337,3.727433
3.0,3.3472211,2.9901938
2.5,3.0667944,2.560442
18.0,21.010754,18.165874
3.5,3.5697877,3.4824133
4.0,3.672722,3.923764
2.2,3.0828595,2.241374
3.5,3.576442,3.4860592
3.0,3.177399,2.97099
3.0,3.4004107,3.0570476
3.0,3.254037,2.9898517
3.75,4.294917,3.8096862
28.0,28.087801,27.949299
3.5,3.6315784,3.4826734
3.0,3.403126,3.0574403
3.0,3.147995,2.97099
3.0,3.2083015,2.9469981
3.75,3.9252067,3.7638538
3.0,3.15626,2.9703915
3.0,3.580598,3.0251803
2.0,2.709195,2.0218124
3.0,3.168031,2.9633608
4.0,3.6973536,3.9213612
3.5,3.553684,3.480107
3.5,3.5547602,3.4936466
3.0,3.0684187,2.9318
3.0,3.070925,2.9727805
3.25,3.5609224,3.323506
3.0,2.6211333,2.5950274
4.25,4.2514997,4.18737
3.0,3.061592,2.9741867
2.5,3.0659275,2.5677607
2.5,3.0269427,2.5547931
2.5,3.223693,2.5402257
4.25,4.1108437,4.1970277
3.0,3.2663822,2.9959803
8.95,9.915585,9.038089
2.2,2.824479,2.231433
2.5,2.946717,2.507822
2.5,2.9608603,2.5099986
4.25,4.066149,4.195979
3.75,4.069312,3.786021
3.75,4.324589,3.8057535
2.5,2.9943745,2.5108445
3.5,3.5501719,3.4815376
2.45,2.9396138,2.51296
3.75,4.1139784,3.7732828
2.5,3.1461604,2.5422857
2.5,2.916256,2.5367997
2.5,3.0774846,2.5609765
3.1,3.0136135,3.052051
3.0,3.0842628,2.9556315
3.0,3.4805033,3.0579169
3.0,3.088513,2.9727805
2.2,3.0683165,2.240144
3.75,4.3678265,3.806408
4.5,4.2511544,4.467542
2.5,2.9624972,2.5350516
3.5,3.5812163,3.4461205
0.8,0.9863948,0.80412936
3.1,3.0136135,3.04917
2.5,2.7179623,2.5083568
2.5,2.9553497,2.5099986
2.5,2.9858766,2.5092754
3.0,3.3301525,2.994233
2.5,3.137025,2.5670516
3.0,2.5757768,2.657761
3.5,3.5526392,3.4890513
3.75,3.7111967,3.7268658
3.75,3.7203147,3.680526
2.5,3.0160344,2.5092754
3.5,3.5542758,3.442486
3.75,4.101677,3.7804694
3.75,4.117492,3.7800767
2.5,3.013665,2.5603783
18.0,18.80929,17.784027
3.0,3.3061252,2.9893107
3.75,4.0731077,3.786021
4.5,4.447629,4.446888
4.0,3.7312005,3.922863
2.5,3.1179242,2.543806
3.75,3.7546582,3.7288764
2.2,3.0786362,2.2381716
3.0,3.073444,2.9329426
3.75,3.7198937,3.6807423
3.5,3.6227882,3.547077
3.5,3.6151285,3.4448903
3.75,3.7904158,3.7529285
3.5,3.6190557,3.4981258
3.0,3.182695,2.948241
3.0,3.2519665,2.9893107
3.1,3.0136135,3.0535529
2.0,2.7015982,2.0218124
3.0,3.5047755,3.0584881
3.25,3.579118,3.3064976
3.75,4.0569344,3.7864137
3.0,3.2149115,2.9477282
3.0,3.074383,2.9554076
3.25,3.5855048,3.3042843
3.0,3.1602602,2.9709263
2.5,3.1150854,2.5400653
4.75,4.5853014,4.690684
3.0,2.5478196,2.7613716
3.25,3.548667,3.2649367
2.5,2.9633381,2.5099986
3.25,3.5902398,3.3010857
3.0,3.3844252,3.0570476
2.5,2.983973,2.534769
3.1,3.0136135,3.052051
3.5,3.6400435,3.578857
2.5,3.0708103,2.5589988
2.5,3.089485,2.5609896
3.5,3.5319693,3.4448903
3.0,3.085947,2.9312367
2.0,2.6433265,2.0218124
3.0,3.200356,2.948241
3.0,3.203946,2.9481857
3.5,3.5971515,3.47096
4.5,4.4174213,4.446792
3.5,3.5733342,3.4949305
2.5,2.9265256,2.5364463
3.1,3.3816333,3.1018622
3.0,3.173527,2.9966562
4.38,3.562936,3.5015757
3.0,2.5766048,2.4990995
2.2,3.072916,2.241374
4.25,4.1014185,4.200648
8.95,9.349024,8.948176
2.5,3.0474894,2.5677607
4.75,4.4997845,4.6878033
3.0,3.5764096,3.021457
2.5,3.1251154,2.5423145
3.25,3.5682867,3.3070045
4.0,3.724427,3.9213612
3.75,4.154068,3.7619283
3.25,3.570933,3.3107958
3.75,3.7177494,3.7270665
2.5,3.0797594,2.5612679
3.0,3.1889486,2.9475005
2.5,2.9543722,2.5083966
3.0,3.2727327,2.9907348
2.5,2.9636037,2.5108445
3.75,3.7224486,3.7357888
3.75,3.7650406,3.6820943
4.25,4.065382,4.195979
4.0,3.6348166,3.921816
4.5,4.3269696,4.5152593
3.0,3.2593548,2.9901938
2.5,2.9989872,2.5099986
2.5,3.0685904,2.5610893
3.5,4.1753006,3.5813751
3.0,3.5796669,3.0251803
2.5,3.0623298,2.5612748
3.0,3.0716863,2.9741867
2.45,2.9780965,2.5137906
3.25,3.56515,3.2412374
3.75,4.0763674,3.786021
2.5,3.0284243,2.5092754
4.5,4.363825,4.4723525
3.5,3.6124985,3.4461205
4.25,4.232028,4.1976256
2.5,2.9453692,2.5108445
3.0,3.2666373,2.9907348
4.5,4.3562555,4.445501
0.8,1.0001249,0.8041432
4.25,4.1179447,4.200648
2.5,3.0717807,2.5585055
2.0,2.711615,2.0217488
2.0,2.609683,2.021214
3.0,3.0767193,2.953194
2.0,2.701609,2.0217488
3.0,3.0751305,2.9556315
2.45,2.94938,2.51176
3.5,3.5895264,3.4448903
3.25,3.5703866,3.309705
2.5,3.087734,2.5595894
2.45,2.941046,2.5133283
3.0,3.0818975,2.9329426
0.8,0.9786606,0.79952097
3.1,3.4860883,3.0999885
2.5,2.9547412,2.5083568
3.5,3.6353862,3.5519722
3.5,3.6339347,3.473054
3.0,3.0836084,2.9518466
2.5,2.9605703,2.5364463
3.5,3.5498257,3.4788177
3.75,3.9960938,3.7732828
4.0,3.7005215,3.923318
8.95,9.92754,9.037578
3.75,4.0367746,3.747911
3.1,3.0136135,3.053999
3.25,3.5908008,3.3048253
2.0,2.6257308,2.021214
4.75,4.494664,4.6872597
4.25,4.213764,4.1972327
3.25,3.5879958,3.3097394
3.1,3.3227735,3.1013262
3.0,3.291515,2.9591463
4.25,3.961478,4.1864996
3.0,3.0970457,2.9515338
2.0,2.6728451,2.021214
2.2,2.855682,2.231433
2.5,2.9644244,2.5423458
3.0,3.298145,2.9959803
4.75,4.5571136,4.690348
3.0,3.573947,3.021457
3.1,3.0136135,3.0529106
3.0,3.076746,2.9329426
3.0,3.187036,2.961964
2.0,2.7221735,2.0218124
3.25,3.5730896,3.3093655
3.75,3.7203557,3.7632315
3.75,3.7762187,3.6820943
3.0,3.0709724,2.971408
3.0,3.061869,2.9331336
3.75,3.9818115,3.7736754
0.8,0.9824999,0.79768276
3.0,3.0636766,2.9727805
3.25,3.5634418,3.2411773
2.5,2.9304485,2.5359888
3.25,3.579379,3.3045955
2.2,2.7838445,2.2305055
2.5,3.015109,2.507822
2.5,2.961677,2.5099986
3.5,3.7693334,3.5656078
2.5,3.0746317,2.5621524
2.5,3.0802712,2.560161
3.5,3.6271822,3.5535567
2.5,2.917367,2.534826
3.0,3.1623812,2.963909
3.75,3.7640812,3.728255
3.0,3.1532273,2.9703915
3.0,3.1994295,2.9612484
14.75,20.159637,15.075197
2.55,3.0136135,2.6159093
4.5,4.3116584,4.4695396
2.5,2.9331236,2.5372694
3.0,3.474212,3.0621932
3.0,3.1669168,2.9966562
4.0,3.6858575,3.9175715
3.75,4.053891,3.7787042
2.5,3.123564,2.5410001
23.0,27.848185,28.15702
3.1,3.4148803,3.1018622
3.5,3.582219,3.47096
4.5,4.3071756,4.413151
3.75,4.0316358,3.7509124
2.5,2.9481006,2.5083966
3.75,3.7541082,3.7311194
0.8,1.0082314,0.80516833
3.0,2.629049,2.8375952
2.5,3.0214946,2.5092754
2.5,3.0723004,2.567816
3.0,3.206077,2.964046
2.5,2.943473,2.5108445
3.75,3.758224,3.6811106
2.5,3.1723008,2.5418596
4.25,4.358241,4.1868925
3.0,2.6311035,2.7778878
4.0,3.7236135,3.925729
18.0,18.388216,18.037468
3.25,3.528569,3.203489
3.75,4.3168125,3.8082995
3.75,4.3129463,3.7956731
4.5,4.399482,4.4446664
3.0,3.0736895,2.9727805
2.45,2.9558787,2.5138807
3.0,3.1743002,2.964046
3.75,3.7258525,3.7632315
3.0,3.0780592,2.9540458
3.25,3.5577285,3.263387
3.75,3.7113042,3.7281024
3.5,3.6041138,3.4838624
2.0,2.6443202,2.0271523
3.5,3.6535752,3.47096
2.5,2.946173,2.5083966
3.0,3.151503,2.97099
21.0,19.300827,20.64087
3.75,4.064831,3.7864137
2.5,2.9292364,2.5359888
3.0,3.1627474,2.9703915
3.25,3.557883,3.2646646
3.1,3.3911002,3.1007442
3.0,3.1712778,2.9966562
2.0,2.6741564,2.0218124
2.5,2.9310467,2.5369945
3.75,4.3201914,3.807694
3.0,3.1072805,2.9754167
2.0,2.6641126,2.0218124
3.0,3.0684075,2.949076
3.1,3.3800223,3.1012104
3.0,3.1331115,2.9709263
2.0,2.6433816,2.0217488
2.1,2.635754,2.5670147
3.0,3.2384024,2.9966562
3.75,4.0666695,3.786021
3.75,4.0360036,3.769033
2.0,2.7002149,2.0218124
3.0,3.078589,2.932485
3.25,3.5566633,3.2413118
3.5,3.7677524,3.5656078
2.2,3.0765352,2.240144
3.75,3.7030597,3.6812046
3.0,3.0861652,2.953234
3.75,3.734094,3.732808
2.5,3.0679104,2.5609097
4.75,4.50272,4.693894
3.1,3.0136135,3.053999
3.0,2.5412598,2.7912667
4.75,4.5168943,4.690678
4.75,4.5359926,4.691645
2.55,3.0136135,2.615566
3.5,3.59994,3.4461205
3.0,3.1374702,2.9703915
3.5,3.5486875,3.4805236
3.0,2.5733886,2.7673209
3.75,4.031044,3.7507477
3.0,2.575582,2.729236
2.5,3.0817375,2.5615547
3.5,3.8679762,3.5656016
15.0,19.731913,15.131743
3.0,3.1644897,2.97099
3.25,3.5838096,3.3082793
3.75,3.7195556,3.7362707
3.5,3.5256672,3.442486
8.95,9.350337,8.946548
2.2,3.0792303,2.241374
3.0,3.3336916,2.994233
3.0,3.2250595,2.948241
4.0,3.713509,3.9213
4.5,4.3016243,4.5025043
2.5,3.0697465,2.5679455
3.0,3.077674,2.9741867
3.75,3.9659312,3.7638538
0.8,1.0024688,0.80516833
2.0,2.6291733,2.0271523
3.0,3.2223816,2.948241
2.5,3.083062,2.5673585
3.0,3.168887,2.9634414
3.75,3.6566627,3.6819525
2.5,3.0791411,2.5666733
2.5,2.986666,2.5423458
3.75,3.7204306,3.6812046
3.25,3.5483575,3.2427177
3.75,3.9013228,3.7632825
3.25,3.5583298,3.2646646
3.75,4.0579014,3.7864137
3.75,3.721359,3.680839
3.0,3.0835264,2.9506843
3.75,3.7596104,3.7632315
3.5,3.6214921,3.4461205
3.75,4.0066466,3.7736754
3.0,3.136116,2.9709263
3.1,3.0136135,3.053098
3.75,3.722993,3.6807423
3.0,3.0877054,2.9539251
0.8,0.99492824,0.8041432
3.0,3.426063,3.0584881
2.55,3.0136135,2.6150208
2.0,2.635266,2.0271523
2.45,2.9297428,2.514233
3.0,3.1972046,2.9477282
3.0,3.2059808,2.9481857
3.75,3.7383168,3.7248385
2.5,3.008044,2.5099986
4.5,4.3942337,4.443716
2.0,2.6706383,2.0245647
4.25,4.22837,4.187941
2.5,2.988202,2.5390596
0.8,0.98652655,0.8040234
2.55,3.0136135,2.615111
3.0,3.168061,2.9966562
4.75,4.5077686,4.691645
4.0,3.7199044,3.921968
3.75,3.7540176,3.7308125
2.2,3.090829,2.241374
3.75,4.062071,3.7815173
3.75,3.7730067,3.6811106
2.5,3.0178483,2.5544162
3.75,4.035757,3.748998
3.5,3.8948214,3.5616639
3.0,3.058822,2.9741867
3.75,4.1136036,3.7800767
3.0,3.0876887,2.9554076
2.2,3.0778599,2.2381716
3.1,3.3745985,3.1012104
2.55,3.0136135,2.61401
2.5,2.9452798,2.5418882
3.75,4.0575275,3.7864137
4.5,4.237625,4.471023
2.45,2.954012,2.5141702
3.0,3.0698168,2.9527729
3.0,3.2013786,2.960671
0.8,0.98907185,0.8000025
2.5,2.9742146,2.5083966
3.1,3.0136135,3.0592542
3.25,3.5775492,3.3072085
3.25,3.5908568,3.3083873
3.5,3.5815036,3.4461205
3.25,3.5665889,3.2583764
2.5,2.9698732,2.537452
4.38,3.5993793,3.618791
2.5,3.0192223,2.5567331
3.25,3.5529978,3.241792
3.75,3.7116828,3.7223306
2.5,2.991405,2.5083966
3.0,3.6358538,3.02466
2.5,2.95986,2.5108445
3.0,3.3870337,3.0621932
2.5,2.99407,2.5572648
2.5,2.936847,2.5108445
3.25,3.539024,3.203017
3.0,3.2679102,2.9893107
3.0,3.3991325,3.0574403
2.5,3.0117505,2.5548544
3.75,3.7728117,3.729724
2.5,3.0250187,2.5092754
2.5,2.9379945,2.542592
3.0,3.5662637,3.0251803
2.5,3.619759,2.5561123
4.25,4.2278185,4.1976256
3.5,3.0314717,3.442486
3.5,3.5502145,3.4798436
2.5,2.91928,2.5359888
4.5,4.2362356,4.4811897
3.0,3.1065798,2.9560864
2.45,2.9737008,2.5134223
4.25,4.276364,4.1864996
4.25,4.0648923,4.195586
0.8,0.97435904,0.8041432
3.5,3.9596312,3.5607028
3.5,3.582838,3.4792042
2.5,2.9433515,2.5352416
2.5,2.957293,2.536811
2.5,2.9947205,2.5108445
0.8,1.0007082,0.8041432
3.0,3.2921102,2.9901938
4.25,4.2237725,4.1976256
4.75,4.5734196,4.690684
3.0,3.1373615,2.960775
3.0,3.5947134,3.0251803
2.2,3.050191,2.240144
4.75,4.510089,4.691709
3.0,3.244613,2.9470983
3.5,3.5612357,3.442486
3.0,3.239934,2.9966562
2.5,3.07694,2.5593135
3.0,3.1723692,2.97099
4.5,4.2887077,4.468581
2.5,3.1551902,2.5437875
4.5,4.252877,4.473534
3.0,3.0852716,2.962468
2.5,3.0957925,2.540753
3.0,3.3410122,3.0570476
4.75,4.516857,4.691645
2.5,3.0378604,2.5553665
2.45,2.986365,2.5130188
2.5,2.975923,2.542401
3.75,3.6990347,3.7243118
3.5,3.547583,3.476481
3.5,3.5994737,3.472513
2.5,2.9321058,2.5083966
2.2,3.0852854,2.241374
2.5,3.064486,2.5677607
4.25,4.300282,4.1868925
3.75,3.9592898,3.76569
3.5,3.6063838,3.4448903
2.5,2.9619086,2.5083568
9.5,9.783433,9.480791
3.0,3.2060728,2.9459417
3.0,3.0884545,2.9523196
3.0,3.130921,2.9709263
3.75,3.7418313,3.7276711
2.5,3.055207,2.5641026
4.0,3.7077458,3.9213
2.5,2.9216468,2.5359888
3.0,3.3294647,2.9901938
3.0,3.1946917,2.964046
2.55,3.0136135,2.6159093
3.1,3.0136135,3.055964
3.0,3.1550896,2.9703915
3.5,3.6177943,3.5516222
2.5,2.9538448,2.5108445
2.5,3.0012548,2.5498922
2.5,3.0005136,2.5553093
2.5,2.9743145,2.5108445
3.25,3.6533039,3.3101325
3.5,3.9383967,3.5618865
3.25,3.6377714,3.3093898
2.5,2.967896,2.5354674
0.8,0.9815589,0.8035693
3.5,3.5474274,3.442486
2.5,3.0862665,2.5622396
3.25,3.5061905,3.2063475
3.0,3.2484746,2.9959803
3.0,3.375089,3.0579169
3.0,3.078308,2.9338021
3.1,3.3028092,3.101941
0.8,0.9778147,0.7975982
3.75,3.756219,3.7305558
0.8,0.9701009,0.80443877
3.0,3.1560826,2.9650517
2.5,3.0429258,2.5588248
2.5,3.071809,2.5604367
3.0,3.1902685,2.948241
3.25,3.5516407,3.2406228
2.5,3.036162,2.5555136
3.1,3.0136135,3.0478065
3.0,3.207651,2.960403
2.0,2.674231,2.021214
2.2,3.0680661,2.241374
2.5,2.9534585,2.535844
3.1,3.3788295,3.1012104
3.0,3.1470885,2.9709263
3.5,3.95494,3.566704
3.75,4.3212337,3.8095963
4.25,4.2268696,4.187941
2.1,2.5455499,2.9160798
2.5,3.0748823,2.5615547
3.1,3.4079523,3.100807
2.5,3.1008506,2.541455
3.25,3.5486925,3.2427177
4.25,4.33078,4.1868925
3.0,3.1846251,2.9627976
3.5,3.6206496,3.4715009
3.75,3.6932023,3.7628388
2.5,2.754447,2.5565844
3.75,3.9274666,3.7638538
4.25,4.2120795,4.1972327
0.8,0.9949122,0.8015571
3.75,4.3173723,3.8095963
4.75,4.490651,4.7044516
2.5,2.9849875,2.5099986
3.0,3.1537497,2.9578953
2.0,2.6669402,2.021214
2.0,2.6744442,2.0245647
2.5,3.0834541,2.5615215
3.25,3.5511692,3.263881
2.2,2.838375,2.231974
3.5,3.6388857,3.5518186
3.5,3.643801,3.555763
4.0,3.7099757,3.923318
3.0,3.0897677,2.9754167
2.5,2.91959,2.5359888
2.55,3.0136135,2.6131017
3.0,3.1897032,2.9966562
2.2,2.8257785,2.2305055
4.0,3.6627815,3.9220939
3.25,3.550909,3.2662144
3.0,3.2717366,2.9901938
3.0,3.322619,2.9901938
2.5,3.0687604,2.5592482
3.0,3.1915612,2.9645941
3.5,3.8661153,3.5645506
3.5,3.5742848,3.4448903
3.0,3.1880488,2.9469981
3.75,4.0542135,3.7538111
4.75,4.4961014,4.691741
3.75,3.7041306,3.7632315
2.5,2.9329984,2.53812
3.0,3.0837748,2.9545846
3.5,3.5730512,3.4448903
3.0,3.1743038,2.9475558
3.1,3.0136135,3.0515962
3.1,3.3746724,3.1016688
3.75,3.741029,3.731856
0.8,0.9748763,0.8004098
2.45,2.941236,2.5137527
3.75,4.0406475,3.7722948
2.5,2.926464,2.5108445
3.0,3.169871,2.964046
3.5,3.8334148,3.5757368
2.5,2.9655585,2.537452
0.8,0.99577236,0.79340005
3.0,2.625148,2.8459635
3.1,3.0136135,3.053176
4.75,4.481853,4.691645
3.0,3.1624289,2.9633608
3.75,3.7342095,3.7351313
3.0,3.7018452,3.0251803
3.0,3.05952,2.935209
4.25,4.302019,4.1868925
3.0,3.0902698,2.9581518
0.8,0.97506887,0.8003215
2.5,2.944756,2.5347404
2.5,3.0745072,2.5678182
4.75,4.494856,4.691645
3.0,3.169414,2.97099
3.75,3.4697616,3.6794665
3.0,3.1526031,2.9709263
3.75,3.7294815,3.7293618
3.0,3.2122488,2.9635885
3.0,3.201125,2.948241
4.25,4.1157007,4.200648
4.75,4.4888916,4.687062
3.0,3.374905,2.9901938
3.0,3.5777464,3.0236044
2.5,2.9652336,2.5371017
3.25,3.5419285,3.270176
0.8,0.97233135,0.7970328
2.5,2.989794,2.5425267
3.5,3.7608383,3.5672984
3.0,3.044213,2.9741867
3.75,4.0626554,3.7815173
3.25,3.578899,3.2462676
4.75,4.470799,4.691735
3.75,4.2975855,3.8047924
2.5,3.0084743,2.5108445
3.0,3.0706408,2.9328873
4.25,4.104726,4.1970277
4.25,4.217965,4.1976256
2.5,3.080893,2.5605698
3.1,3.4278548,3.1018622
3.0,3.29465,2.994233
3.0,3.0734816,2.9329426
2.5,3.082847,2.567816
3.75,3.7531955,3.7288764
3.0,3.5043643,3.0621932
3.0,3.1495855,2.963537
3.0,3.076186,2.9483917
4.5,4.3402414,4.4702907
3.75,4.0959177,3.7800767
2.5,3.06812,2.556068
2.5,2.9312418,2.5099986
2.5,2.9533644,2.542401
3.0,3.0501914,2.955751
2.5,2.9211016,2.5083966
2.5,2.9690528,2.5083966
3.0,3.1561506,2.9703915
3.75,4.071392,3.7732828
3.0,3.1672032,2.9627523
2.45,2.9381564,2.5136971
3.0,3.3611512,2.9901938
3.0,3.5376842,2.9907348
4.5,4.2630777,4.468935
3.5,3.652788,3.5516217
0.8,0.98914224,0.80369353
4.25,3.9850187,4.195586
3.5,3.55413,3.4800625
2.1,2.6090078,2.6591609
3.5,3.575496,3.488513
2.0,2.6705441,2.0218124
3.75,3.9541087,3.7736754
4.5,4.4328003,4.438244
4.75,4.4693727,4.6907735
2.5,3.140393,2.5390856
3.0,3.2658615,2.9612532
3.1,3.0136135,3.0524118
4.0,3.662223,3.923318
3.0,3.6346855,3.0251803
3.75,3.7190063,3.6807423
3.0,2.6278884,2.8369195
3.0,3.0839171,2.9552722
3.25,3.5616941,3.2646646
2.5,3.0061727,2.5510647
2.0,2.674427,2.0271523
3.0,3.2521334,2.9901938
3.0,3.1574318,2.9709263
2.5,2.9759614,2.5099986
2.5,3.096589,2.541455
0.8,0.97530353,0.80478233
2.45,2.9298744,2.5136182
3.75,4.300458,3.8096862
3.1,3.3074398,3.1013262
2.5,3.0955997,2.5559661
2.2,2.838426,2.231974
0.8,0.97587734,0.8041432
3.0,3.2243273,2.9966562
4.25,4.1804533,4.1976256
3.0,3.0891972,2.9527552
4.75,4.503775,4.687803
3.5,3.5735023,3.442486
0.8,0.9778912,0.7982182
7.6,7.948489,7.604628
2.5,2.9254513,2.5371745
4.25,4.2181497,4.1972327
2.5,2.9398541,2.5108445
3.0,3.0837996,2.9741867
3.0,3.155558,2.9709263
2.0,2.6403122,2.021214
2.55,3.0136135,2.6102777
4.75,4.4714603,4.691735
2.0,2.6752594,2.0218124
2.5,2.965271,2.5439215
3.0,3.5652149,3.021457
2.5,2.920314,2.5359888
3.5,3.6170318,3.4448903
3.0,2.6066785,2.706798
2.45,2.9667559,2.51176
4.25,4.065819,4.195979
3.0,2.605527,2.5449126
3.25,3.938673,3.2397678
3.5,3.6113007,3.472513
3.75,4.316541,3.8073592
2.5,3.0099745,2.5544775
3.75,3.7290378,3.6812975
2.5,3.0737503,2.567816
2.2,2.8277156,2.231974
3.0,3.2525766,2.9959803
3.0,3.09407,2.9545846
3.0,3.174501,2.97099
3.0,3.0751565,2.9625428
3.75,3.738138,3.725995
3.1,3.0136135,3.0535529
4.25,4.275442,4.1864996
3.0,3.2349002,2.9481857
3.0,3.2087932,2.964869
3.0,3.187239,2.9966562
3.25,3.5529418,3.2374406
3.25,3.5658462,3.3143234
2.0,2.8253787,2.0245647
2.55,3.0136135,2.6150498
3.1,2.9578035,3.042258
3.0,3.0792081,2.9324298
3.5,3.5841107,3.4839222
4.5,4.369606,4.471687
2.0,2.699807,2.021214
3.0,3.0950878,2.9569094
2.2,2.8223734,2.2305055
3.5,3.5593219,3.442486
2.5,2.9686484,2.5092754
3.1,3.0136135,3.052874
10.95,9.775679,10.840151
3.0,3.262904,2.9907348
8.95,9.336813,8.949005
0.8,0.99053943,0.8035693
4.75,4.5107517,4.691645
3.5,3.5874636,3.4448903
3.75,3.6945155,3.720837
2.55,3.0136135,2.6163967
2.5,2.9814138,2.5423458
4.5,4.41319,4.4475646
3.75,4.043956,3.7687044
2.2,2.7869844,2.2305055
0.8,0.98490024,0.8046915
3.0,3.1774101,2.9469981
2.2,3.0699816,2.241374
3.0,3.2543352,2.994233
3.75,3.759909,3.7300723
3.0,3.2319784,2.9455512
3.1,3.4156933,3.1012104
10.95,10.018136,10.837107
2.5,2.9346843,2.5359888
2.5,3.0297105,2.556811
3.0,3.152328,2.9709263
4.75,4.476191,4.691735
3.0,3.0839784,2.9727805
3.0,3.1746745,2.964046
2.5,3.1862073,2.5385568
3.5,3.555783,3.4869332
3.75,3.717074,3.680839
2.2,2.7686777,2.2299645
2.5,2.9554396,2.535897
2.5,3.0716062,2.5673585
4.75,4.507407,4.691645
3.75,4.017473,3.7509842
4.75,4.5140324,4.6894126
4.5,4.2857914,4.4679427
0.8,0.9752145,0.80360067
3.75,3.7391818,3.724486
4.5,4.284197,4.469768
3.0,3.5998352,3.0251803
3.0,3.2278733,2.9635885
2.5,3.0680182,2.5673585
2.5,3.0922222,2.5598416
3.75,3.7203157,3.7283487
2.5,2.957153,2.5419436
2.0,2.6637907,2.0271523
2.5,2.956726,2.542401
3.0,3.1590424,2.97099
3.75,4.3462563,3.8108048
3.5,3.5918539,3.4794686
3.1,3.0136135,3.0542932
3.0,3.0928538,2.955444
4.0,3.6525624,3.922863
0.8,0.98576117,0.8041432
3.0,3.131925,2.9625428
3.0,3.0798836,2.9506843
3.0,3.6075938,3.0251803
3.5,3.612773,3.472513
3.1,3.0136135,3.0523944
2.5,2.956993,2.5092754
3.75,3.8630433,3.7628388
3.75,4.125246,3.7804694
3.25,3.5821035,3.305711
3.0,3.0718405,2.9538405
3.1,3.3845482,3.1012104
3.1,3.4076395,3.1017992
3.75,4.101202,3.7804694
2.5,2.9715981,2.507822
3.75,3.760092,3.7277691
4.25,4.1208057,4.1964564
45.0,35.022747,44.959152
0.8,0.9717804,0.8041619
4.75,4.528279,4.691645
2.5,2.9035423,2.5344148
0.8,1.0026296,0.80410784
2.5,3.02817,2.5547931
3.25,3.4800246,3.203017
3.0,3.146378,2.9703915
3.5,3.6115768,3.473054
4.5,4.384226,4.4437227
3.0,3.1861567,2.9645941
2.0,2.699761,2.0218124
3.1,3.32646,3.1020372
3.25,3.5403986,3.2426465
4.5,4.411831,4.4475646
3.25,3.5719519,3.2439613
3.75,4.0179844,3.751478
3.1,3.4078112,3.1016688
3.25,3.5377178,3.221163
2.55,3.0136135,2.6163967
3.75,3.7121346,3.7291002
3.75,3.7399952,3.6808012
2.5,2.956443,2.5108445
2.5,2.907476,2.5099986
3.0,3.1856236,2.9966562
4.0,3.570992,3.921816
0.8,1.0031449,0.80516833
2.5,3.0709913,2.567816
3.5,3.5809805,3.48269
2.5,2.9659147,2.5092754
4.25,4.2477674,4.18737
4.5,4.348852,4.439185
3.0,3.144351,2.9633608
3.0,3.1494465,2.9650517
3.25,3.520926,3.1980064
3.0,3.2953854,2.994233
2.0,2.6255972,2.0245647
3.0,3.0910954,2.9560864
4.25,4.1093025,4.2010407
3.25,3.5824656,3.306001
3.0,3.2204463,2.948241
2.45,2.9468021,2.5134223
2.0,2.749233,2.0245647
4.25,4.1168194,4.1964564
4.75,4.5738,4.691645
14.0,13.319284,14.203322
3.75,4.0313387,3.765494
2.55,3.0136135,2.617514
3.75,3.7001262,3.7258344
2.5,3.0866294,2.5612679
2.2,2.8316455,2.231433
2.5,2.9915717,2.5423458
4.0,3.6945002,3.9237716
2.5,2.9439626,2.5372694
2.5,3.0773597,2.5673585
4.75,4.5196037,4.6958685
4.75,4.56777,4.690684
3.1,3.0136135,3.054376
4.25,4.2093697,4.187941
3.75,3.7722745,3.6814795
3.0,3.1493397,2.964812
4.75,4.4935703,4.6879597
3.0,3.105681,2.9495904
